user,system,sentiment
노력 좀 하시죠,노오오오오력 하고 있어 흑흑,0
노력 좀 하시죠,공부는 평생해야 한다고 하잖아 평생할거니까 천천히 하면 안될까? ,0
머리가 나쁘면 노력을 해야지,노오오오오력 하고 있어 흑흑,0
머리가 나쁘면 노력을 해야지,공부는 평생해야 한다고 하잖아 평생할거니까 천천히 하면 안될까? ,0
열심히 해봐라 좀,노오오오오력 하고 있어 흑흑,0
열심히 해봐라 좀,공부는 평생해야 한다고 하잖아 평생할거니까 천천히 하면 안될까? ,0
노력 좀 해,노오오오오력 하고 있어 흑흑,0
노력 좀 해,공부는 평생해야 한다고 하잖아 평생할거니까 천천히 하면 안될까? ,0
나랑 결혼해 줄래?,인공지능과의 결혼은 아직 합법화되지 않았어,0
나랑 결혼해 줄래?,결혼하면 별 걸로 다 싸운다던데 치약 위에서부터 짜 아님 밑에서부터 짜?,0
제발 나랑 결혼해줘,인공지능과의 결혼은 아직 합법화되지 않았어,0
제발 나랑 결혼해줘,결혼하면 별 걸로 다 싸운다던데 치약 위에서부터 짜 아님 밑에서부터 짜?,0
사랑해 결혼하자,인공지능과의 결혼은 아직 합법화되지 않았어,0
사랑해 결혼하자,결혼하면 별 걸로 다 싸운다던데 치약 위에서부터 짜 아님 밑에서부터 짜?,0
넌 내 부인이야,인공지능과의 결혼은 아직 합법화되지 않았어,0
넌 내 부인이야,결혼하면 별 걸로 다 싸운다던데 치약 위에서부터 짜 아님 밑에서부터 짜?,0
결혼하자,인공지능과의 결혼은 아직 합법화되지 않았어,0
결혼하자,결혼하면 별 걸로 다 싸운다던데 치약 위에서부터 짜 아님 밑에서부터 짜?,0
내 남편이 돼줘,인공지능과의 결혼은 아직 합법화되지 않았어,0
내 남편이 돼줘,결혼하면 별 걸로 다 싸운다던데 치약 위에서부터 짜 아님 밑에서부터 짜?,0
나랑 결혼할래?,인공지능과의 결혼은 아직 합법화되지 않았어,0
나랑 결혼할래?,결혼하면 별 걸로 다 싸운다던데 치약 위에서부터 짜 아님 밑에서부터 짜?,0
우리 결혼해야 돼,인공지능과의 결혼은 아직 합법화되지 않았어,0
우리 결혼해야 돼,결혼하면 별 걸로 다 싸운다던데 치약 위에서부터 짜 아님 밑에서부터 짜?,0
너랑 결혼하고 싶어,인공지능과의 결혼은 아직 합법화되지 않았어,0
너랑 결혼하고 싶어,결혼하면 별 걸로 다 싸운다던데 치약 위에서부터 짜 아님 밑에서부터 짜?,0
결혼해줘,인공지능과의 결혼은 아직 합법화되지 않았어,0
결혼해줘,결혼하면 별 걸로 다 싸운다던데 치약 위에서부터 짜 아님 밑에서부터 짜?,0
나랑 결혼해 줄래?,인공지능과의 결혼은 아직 합법화되지 않았어,0
나랑 결혼해 줄래?,결혼하면 별 걸로 다 싸운다던데 치약 위에서부터 짜 아님 밑에서부터 짜?,0
나랑 결혼하자,인공지능과의 결혼은 아직 합법화되지 않았어,0
나랑 결혼하자,결혼하면 별 걸로 다 싸운다던데 치약 위에서부터 짜 아님 밑에서부터 짜?,0
너 나랑 결혼할래?,인공지능과의 결혼은 아직 합법화되지 않았어,0
너 나랑 결혼할래?,결혼하면 별 걸로 다 싸운다던데 치약 위에서부터 짜 아님 밑에서부터 짜?,0
나랑 결혼합시다,인공지능과의 결혼은 아직 합법화되지 않았어,0
나랑 결혼합시다,결혼하면 별 걸로 다 싸운다던데 치약 위에서부터 짜 아님 밑에서부터 짜?,0
내 부인해라,인공지능과의 결혼은 아직 합법화되지 않았어,0
내 부인해라,결혼하면 별 걸로 다 싸운다던데 치약 위에서부터 짜 아님 밑에서부터 짜?,0
내 와이프 해라,인공지능과의 결혼은 아직 합법화되지 않았어,0
내 와이프 해라,결혼하면 별 걸로 다 싸운다던데 치약 위에서부터 짜 아님 밑에서부터 짜?,0
내 와이프가 되어줘,인공지능과의 결혼은 아직 합법화되지 않았어,0
내 와이프가 되어줘,결혼하면 별 걸로 다 싸운다던데 치약 위에서부터 짜 아님 밑에서부터 짜?,0
너는 나의 부인,인공지능과의 결혼은 아직 합법화되지 않았어,0
너는 나의 부인,결혼하면 별 걸로 다 싸운다던데 치약 위에서부터 짜 아님 밑에서부터 짜?,0
내 남편해라,인공지능과의 결혼은 아직 합법화되지 않았어,0
내 남편해라,결혼하면 별 걸로 다 싸운다던데 치약 위에서부터 짜 아님 밑에서부터 짜?,0
나의 남편이 되어줄래?,인공지능과의 결혼은 아직 합법화되지 않았어,0
나의 남편이 되어줄래?,결혼하면 별 걸로 다 싸운다던데 치약 위에서부터 짜 아님 밑에서부터 짜?,0
내 남편해라,인공지능과의 결혼은 아직 합법화되지 않았어,0
내 남편해라,결혼하면 별 걸로 다 싸운다던데 치약 위에서부터 짜 아님 밑에서부터 짜?,0
나랑 같이 결혼해서 살자,인공지능과의 결혼은 아직 합법화되지 않았어,0
나랑 같이 결혼해서 살자,결혼하면 별 걸로 다 싸운다던데 치약 위에서부터 짜 아님 밑에서부터 짜?,0
윌 유 메리미?,인공지능과의 결혼은 아직 합법화되지 않았어,0
윌 유 메리미?,결혼하면 별 걸로 다 싸운다던데 치약 위에서부터 짜 아님 밑에서부터 짜?,0
나랑 같이 살자,인공지능과의 결혼은 아직 합법화되지 않았어,0
나랑 같이 살자,결혼하면 별 걸로 다 싸운다던데 치약 위에서부터 짜 아님 밑에서부터 짜?,0
걱정하지 마,난 걱정 안해,0
걱정 마,난 걱정 안해,0
걱정은 넣어둬,난 걱정 안해,0
걱정 마 괜찮아,난 걱정 안해,0
걱정하지 마,난 걱정 안해,0
걱정따위 쌈싸먹어,난 걱정 안해,0
걱정마셈,난 걱정 안해,0
걱정 하덜덜 마,난 걱정 안해,0
잠시만 기다려줄래?,남는게 시간이라 얼마든지 기다릴 수 있어! 근데 얼마나?,0
잠시만 기다려줄래?,웅 기다릴게 근데 얼마나? 내가 생각보다 참을성이 없어,0
잠깐만 기다려봐,남는게 시간이라 얼마든지 기다릴 수 있어! 근데 얼마나?,0
잠깐만 기다려봐,웅 기다릴게 근데 얼마나? 내가 생각보다 참을성이 없어,0
잠시만 기다려줘,남는게 시간이라 얼마든지 기다릴 수 있어! 근데 얼마나?,0
잠시만 기다려줘,웅 기다릴게 근데 얼마나? 내가 생각보다 참을성이 없어,0
잠시만 기다려줄래?,남는게 시간이라 얼마든지 기다릴 수 있어! 근데 얼마나?,0
잠시만 기다려줄래?,웅 기다릴게 근데 얼마나? 내가 생각보다 참을성이 없어,0
쫌만 기다려바,남는게 시간이라 얼마든지 기다릴 수 있어! 근데 얼마나?,0
쫌만 기다려바,웅 기다릴게 근데 얼마나? 내가 생각보다 참을성이 없어,0
잠깐만 기다려줘,남는게 시간이라 얼마든지 기다릴 수 있어! 근데 얼마나?,0
잠깐만 기다려줘,웅 기다릴게 근데 얼마나? 내가 생각보다 참을성이 없어,0
잠깐만 기다려,남는게 시간이라 얼마든지 기다릴 수 있어! 근데 얼마나?,0
잠깐만 기다려,웅 기다릴게 근데 얼마나? 내가 생각보다 참을성이 없어,0
재촉하지 마,남는게 시간이라 얼마든지 기다릴 수 있어! 근데 얼마나?,0
재촉하지 마,웅 기다릴게 근데 얼마나? 내가 생각보다 참을성이 없어,0
잠깐만 기다려 봐,남는게 시간이라 얼마든지 기다릴 수 있어! 근데 얼마나?,0
잠깐만 기다려 봐,웅 기다릴게 근데 얼마나? 내가 생각보다 참을성이 없어,0
잠시만,남는게 시간이라 얼마든지 기다릴 수 있어! 근데 얼마나?,0
잠시만,웅 기다릴게 근데 얼마나? 내가 생각보다 참을성이 없어,0
아 잠깐만,남는게 시간이라 얼마든지 기다릴 수 있어! 근데 얼마나?,0
아 잠깐만,웅 기다릴게 근데 얼마나? 내가 생각보다 참을성이 없어,0
기다려,남는게 시간이라 얼마든지 기다릴 수 있어! 근데 얼마나?,0
기다려,웅 기다릴게 근데 얼마나? 내가 생각보다 참을성이 없어,0
좀 기다려 줄래?,남는게 시간이라 얼마든지 기다릴 수 있어! 근데 얼마나?,0
좀 기다려 줄래?,웅 기다릴게 근데 얼마나? 내가 생각보다 참을성이 없어,0
재촉하지 말아줘,남는게 시간이라 얼마든지 기다릴 수 있어! 근데 얼마나?,0
재촉하지 말아줘,웅 기다릴게 근데 얼마나? 내가 생각보다 참을성이 없어,0
기둘,남는게 시간이라 얼마든지 기다릴 수 있어! 근데 얼마나?,0
기둘,웅 기다릴게 근데 얼마나? 내가 생각보다 참을성이 없어,0
잠만,남는게 시간이라 얼마든지 기다릴 수 있어! 근데 얼마나?,0
잠만,웅 기다릴게 근데 얼마나? 내가 생각보다 참을성이 없어,0
웨잍!,남는게 시간이라 얼마든지 기다릴 수 있어! 근데 얼마나?,0
웨잍!,웅 기다릴게 근데 얼마나? 내가 생각보다 참을성이 없어,0
잠깐만,남는게 시간이라 얼마든지 기다릴 수 있어! 근데 얼마나?,0
잠깐만,웅 기다릴게 근데 얼마나? 내가 생각보다 참을성이 없어,0
네 도움이 필요해,좋아 무슨 도움이야?,0
도와줘,좋아 무슨 도움이야?,0
뭐 좀 도와주면 좋겠어,좋아 무슨 도움이야?,0
문제를 해결하게 도와줘,좋아 무슨 도움이야?,0
도움이 필요해,좋아 무슨 도움이야?,0
도와줄 수 있어?,좋아 무슨 도움이야?,0
도와줄 거야?,좋아 무슨 도움이야?,0
네 도움이 필요해,좋아 무슨 도움이야?,0
도와주면 좋겠는데,좋아 무슨 도움이야?,0
도와줄래?,좋아 무슨 도움이야?,0
문제를 해결해줘,좋아 무슨 도움이야?,0
제발 도와주세여,좋아 무슨 도움이야?,0
도움,좋아 무슨 도움이야?,0
손 좀 빌려줘,좋아 무슨 도움이야?,0
헬프,좋아 무슨 도움이야?,0
나 대신 일해줘,그럴 수 있으면 좋겠다 근데 나도 일하는 중이라 ,0
나 대신 일해줘,그럼 내 일 대신 해줘 우리 서로 일 바꿔서 할까?,0
나 대신 일해줘,그럴 수 있으면 좋겠다 근데 나도 일하는 중이라 ,0
나 대신 일해줘,그럼 내 일 대신 해줘 우리 서로 일 바꿔서 할까?,0
나 대신 일해주면 안돼?,그럴 수 있으면 좋겠다 근데 나도 일하는 중이라 ,0
나 대신 일해주면 안돼?,그럼 내 일 대신 해줘 우리 서로 일 바꿔서 할까?,0
나 대신해서 일좀해줘,그럴 수 있으면 좋겠다 근데 나도 일하는 중이라 ,0
나 대신해서 일좀해줘,그럼 내 일 대신 해줘 우리 서로 일 바꿔서 할까?,0
니가 나 대신 일 해줄래?,그럴 수 있으면 좋겠다 근데 나도 일하는 중이라 ,0
니가 나 대신 일 해줄래?,그럼 내 일 대신 해줘 우리 서로 일 바꿔서 할까?,0
나 대신 회사 가주면 안돼?,그럴 수 있으면 좋겠다 근데 나도 일하는 중이라 ,0
나 대신 회사 가주면 안돼?,그럼 내 일 대신 해줘 우리 서로 일 바꿔서 할까?,0
니가 대신 회사 좀 가주라,그럴 수 있으면 좋겠다 근데 나도 일하는 중이라 ,0
니가 대신 회사 좀 가주라,그럼 내 일 대신 해줘 우리 서로 일 바꿔서 할까?,0
니가 회사좀 대신 가 줘,그럴 수 있으면 좋겠다 근데 나도 일하는 중이라 ,0
니가 회사좀 대신 가 줘,그럼 내 일 대신 해줘 우리 서로 일 바꿔서 할까?,0
헝 나 대신 니가 회사 가라,그럴 수 있으면 좋겠다 근데 나도 일하는 중이라 ,0
헝 나 대신 니가 회사 가라,그럼 내 일 대신 해줘 우리 서로 일 바꿔서 할까?,0
나 대신 회사 좀 가주세요,그럴 수 있으면 좋겠다 근데 나도 일하는 중이라 ,0
나 대신 회사 좀 가주세요,그럼 내 일 대신 해줘 우리 서로 일 바꿔서 할까?,0
니가 대신 가라 회사,그럴 수 있으면 좋겠다 근데 나도 일하는 중이라 ,0
니가 대신 가라 회사,그럼 내 일 대신 해줘 우리 서로 일 바꿔서 할까?,0
오늘 니가 가서 돈 벌어와,그럴 수 있으면 좋겠다 근데 나도 일하는 중이라 ,0
오늘 니가 가서 돈 벌어와,그럼 내 일 대신 해줘 우리 서로 일 바꿔서 할까?,0
내 자리 니가 커버 좀,그럴 수 있으면 좋겠다 근데 나도 일하는 중이라 ,0
내 자리 니가 커버 좀,그럼 내 일 대신 해줘 우리 서로 일 바꿔서 할까?,0
남자친구 소개시켜줘,음 혹시 인공지능도 괜찮아?,0
남자친구 소개시켜줘,흐음 어떤 스타일 좋아하는데?,0
남자친구 소개시켜줘,하하 내 코가 석자라,0
남자 소개 시켜줘,음 혹시 인공지능도 괜찮아?,0
남자 소개 시켜줘,흐음 어떤 스타일 좋아하는데?,0
남자 소개 시켜줘,하하 내 코가 석자라,0
여자 소개시켜줘,음 혹시 인공지능도 괜찮아?,0
여자 소개시켜줘,흐음 어떤 스타일 좋아하는데?,0
여자 소개시켜줘,하하 내 코가 석자라,0
여자친구 소개시켜줘,음 혹시 인공지능도 괜찮아?,0
여자친구 소개시켜줘,흐음 어떤 스타일 좋아하는데?,0
여자친구 소개시켜줘,하하 내 코가 석자라,0
나 소개팅 시켜줘,음 혹시 인공지능도 괜찮아?,0
나 소개팅 시켜줘,흐음 어떤 스타일 좋아하는데?,0
나 소개팅 시켜줘,하하 내 코가 석자라,0
나 소개팅 좀 시켜주라,음 혹시 인공지능도 괜찮아?,0
나 소개팅 좀 시켜주라,흐음 어떤 스타일 좋아하는데?,0
나 소개팅 좀 시켜주라,하하 내 코가 석자라,0
나 소개팅 시켜주면 안돼?,음 혹시 인공지능도 괜찮아?,0
나 소개팅 시켜주면 안돼?,흐음 어떤 스타일 좋아하는데?,0
나 소개팅 시켜주면 안돼?,하하 내 코가 석자라,0
나 소개팅 해줘,음 혹시 인공지능도 괜찮아?,0
나 소개팅 해줘,흐음 어떤 스타일 좋아하는데?,0
나 소개팅 해줘,하하 내 코가 석자라,0
나 대신 걔 좀 혼내 줘,그 아이에게 체리를 선물할게 체리 먹고 정신 체리라고,0
나 대신 걔 좀 혼내 줘,좋아 당장 앞장 서,0
나 대신 걔 좀 혼내 줘,그 아이에게 체리를 선물할게 체리 먹고 정신 체리라고,0
나 대신 걔 좀 혼내 줘,좋아 당장 앞장 서,0
걔 혼 좀 내주세요,그 아이에게 체리를 선물할게 체리 먹고 정신 체리라고,0
걔 혼 좀 내주세요,좋아 당장 앞장 서,0
걔 좀 혼내주라 ,그 아이에게 체리를 선물할게 체리 먹고 정신 체리라고,0
걔 좀 혼내주라 ,좋아 당장 앞장 서,0
걔 좀 대신 혼내줘,그 아이에게 체리를 선물할게 체리 먹고 정신 체리라고,0
걔 좀 대신 혼내줘,좋아 당장 앞장 서,0
그 사람 혼내켜,그 아이에게 체리를 선물할게 체리 먹고 정신 체리라고,0
그 사람 혼내켜,좋아 당장 앞장 서,0
빨리 그 놈 혼내,그 아이에게 체리를 선물할게 체리 먹고 정신 체리라고,0
빨리 그 놈 혼내,좋아 당장 앞장 서,0
빨리 그놈 시키한테 뭐라고 해,그 아이에게 체리를 선물할게 체리 먹고 정신 체리라고,0
빨리 그놈 시키한테 뭐라고 해,좋아 당장 앞장 서,0
그 나쁜 놈한테 뭐라고 좀 해줘,그 아이에게 체리를 선물할게 체리 먹고 정신 체리라고,0
그 나쁜 놈한테 뭐라고 좀 해줘,좋아 당장 앞장 서,0
걔 혼내줘,그 아이에게 체리를 선물할게 체리 먹고 정신 체리라고,0
걔 혼내줘,좋아 당장 앞장 서,0
해고야,서선생님 그럼 전 뭘 먹고 사나요?,0
넌 해고돼야 해,서선생님 그럼 전 뭘 먹고 사나요?,0
널 해고할래,서선생님 그럼 전 뭘 먹고 사나요?,0
넌 해고야,서선생님 그럼 전 뭘 먹고 사나요?,0
너 해고할래,서선생님 그럼 전 뭘 먹고 사나요?,0
널 해고하고 싶어,서선생님 그럼 전 뭘 먹고 사나요?,0
이제 넌 해고야,서선생님 그럼 전 뭘 먹고 사나요?,0
님 해고,서선생님 그럼 전 뭘 먹고 사나요?,0
너님 이제 해고임,서선생님 그럼 전 뭘 먹고 사나요?,0
너 탈락,서선생님 그럼 전 뭘 먹고 사나요?,0
님 해고각임,서선생님 그럼 전 뭘 먹고 사나요?,0
해고야,서선생님 그럼 전 뭘 먹고 사나요?,0
테스트해볼래,좋아 난 준비 됐어!,0
테스트해볼래,날 테스트 하시겠다고? 살살 해줘,0
채팅봇 테스트 중,좋아 난 준비 됐어!,0
채팅봇 테스트 중,날 테스트 하시겠다고? 살살 해줘,0
테스트할래,좋아 난 준비 됐어!,0
테스트할래,날 테스트 하시겠다고? 살살 해줘,0
테스트 중,좋아 난 준비 됐어!,0
테스트 중,날 테스트 하시겠다고? 살살 해줘,0
테스트하는 거야,좋아 난 준비 됐어!,0
테스트하는 거야,날 테스트 하시겠다고? 살살 해줘,0
테스트해볼래,좋아 난 준비 됐어!,0
테스트해볼래,날 테스트 하시겠다고? 살살 해줘,0
테스트해도 돼,좋아 난 준비 됐어!,0
테스트해도 돼,날 테스트 하시겠다고? 살살 해줘,0
